cellfinder_index,cf_x_um,cf_y_um,cf_z_um,nearest_pipeline_index,pipeline_x_um,pipeline_y_um,pipeline_z_um,nearest_distance_um,mutual_match,matched_within_10um,distance_group
675,4040.096,1916.636,24.0,2614,4120.416,1965.832,18.0,94.3798,False,False,over_20um
676,3582.272,1921.656,30.0,2613,3606.368,1953.784,18.0,41.9145,False,False,over_20um
677,3301.152,1925.672,12.0,1483,3302.156,1923.664,12.0,2.245,True,True,0-3um
678,3772.028,1927.68,18.0,2609,3771.024,1931.696,18.0,4.1396,True,True,3-6um
679,3553.156,1930.692,18.0,2613,3606.368,1953.784,18.0,58.0065,False,False,over_20um
680,3415.608,1935.712,12.0,1483,3302.156,1923.664,12.0,114.0899,False,False,over_20um
681,3650.544,1945.752,24.0,2613,3606.368,1953.784,18.0,45.2994,False,False,over_20um
682,3696.728,1945.752,12.0,6202,3710.784,1927.68,30.0,29.1233,False,False,over_20um
683,3385.488,1952.78,24.0,1483,3302.156,1923.664,12.0,89.084,False,False,over_20um
684,3670.624,1957.8,12.0,6202,3710.784,1927.68,30.0,53.3295,False,False,over_20um
685,4061.18,1957.8,18.0,2614,4120.416,1965.832,18.0,59.7781,False,False,over_20um
686,3488.9,1962.82,12.0,1493,3530.064,2006.996,12.0,60.3821,False,False,over_20um
687,4072.224,1975.872,12.0,3791,4104.352,2010.008,24.0,48.3888,False,False,over_20um
688,6200.704,1981.896,12.0,28,6200.704,1981.896,6.0,6.0,True,True,6-10um
689,4065.196,1983.904,12.0,3791,4104.352,2010.008,24.0,48.5655,False,False,over_20um
690,4041.1,1986.916,24.0,3791,4104.352,2010.008,24.0,67.3354,False,False,over_20um
691,3359.384,1988.924,18.0,1483,3302.156,1923.664,12.0,87.0052,False,False,over_20um
692,4033.068,1994.948,12.0,3791,4104.352,2010.008,24.0,73.8391,False,False,over_20um
693,3378.46,1998.964,12.0,1483,3302.156,1923.664,12.0,107.2026,False,False,over_20um
694,3997.928,1998.964,12.0,3793,3937.688,2012.016,18.0,61.9291,False,False,over_20um
695,3377.456,2021.052,24.0,3818,3362.396,2109.404,18.0,89.8269,False,False,over_20um
696,4028.048,2026.072,18.0,8015,4009.976,2064.224,36.0,45.8931,False,False,over_20um
697,3354.364,2048.16,12.0,3818,3362.396,2109.404,18.0,62.0592,False,False,over_20um
698,3446.732,2049.164,12.0,41,3442.716,2095.348,0.0,47.8862,False,False,over_20um
699,4046.12,2063.22,12.0,38,4082.264,2068.24,6.0,36.9809,False,False,over_20um
700,3385.488,2085.308,30.0,3818,3362.396,2109.404,18.0,35.4663,False,False,over_20um
701,3376.452,2098.36,18.0,3818,3362.396,2109.404,18.0,17.8757,False,False,10-20um
702,3351.352,2118.44,12.0,3818,3362.396,2109.404,18.0,15.4796,False,False,10-20um
703,3347.336,2138.52,12.0,63,3350.348,2160.608,0.0,25.317,False,False,over_20um
704,4108.368,2177.676,12.0,3837,4114.392,2180.688,18.0,9.02,True,True,6-10um
705,4097.324,2182.696,24.0,3837,4114.392,2180.688,18.0,18.203,False,False,10-20um
706,4068.208,2188.72,12.0,2655,4028.048,2195.748,12.0,40.7703,False,False,over_20um
707,3577.252,2216.832,24.0,3851,3581.268,2233.9,24.0,17.5341,False,False,10-20um
708,4060.176,2217.836,12.0,2655,4028.048,2195.748,12.0,38.9883,False,False,over_20um
709,3720.824,2216.832,12.0,3845,3729.86,2202.776,18.0,17.7544,True,False,10-20um
710,4066.2,2216.832,24.0,2655,4028.048,2195.748,12.0,45.2118,False,False,over_20um
711,3394.524,2223.86,12.0,3844,3399.544,2202.776,24.0,24.7737,False,False,over_20um
712,4057.164,2249.964,24.0,102,4007.968,2245.948,6.0,52.5393,False,False,over_20um
713,4083.268,2253.98,12.0,102,4007.968,2245.948,6.0,75.9645,False,False,over_20um
714,4785.064,2254.984,12.0,1546,4785.064,2254.984,6.0,6.0,True,True,6-10um
715,3687.692,2257.996,12.0,105,3673.636,2248.96,6.0,17.7544,True,False,10-20um
716,10451.64,2256.992,12.0,108,10453.648,2263.016,6.0,8.7362,True,True,6-10um
717,3505.968,2277.072,12.0,2665,3499.944,2267.032,18.0,13.1564,True,False,10-20um
718,3555.164,2319.24,24.0,5109,3538.096,2316.228,24.0,17.3317,True,False,10-20um
719,4016.0,2315.224,12.0,5108,3992.908,2313.216,30.0,29.3474,True,False,over_20um
720,4044.112,2315.224,24.0,6275,4032.064,2309.2,36.0,18.04,False,False,10-20um
721,3601.348,2330.284,12.0,163,3616.408,2338.316,6.0,18.0919,True,False,10-20um
722,3438.7,2331.288,18.0,6279,3488.9,2321.248,30.0,52.5818,False,False,over_20um
723,3535.084,2344.34,12.0,2693,3524.04,2357.392,18.0,18.1197,True,False,10-20um
724,3439.704,2347.352,12.0,6286,3492.916,2349.36,36.0,58.4085,False,False,over_20um
725,3427.656,2349.36,24.0,6286,3492.916,2349.36,36.0,66.3541,False,False,over_20um
726,3440.708,2356.388,24.0,6286,3492.916,2349.36,36.0,54.0284,False,False,over_20um
727,3448.74,2391.528,30.0,1582,3444.724,2414.62,12.0,29.5528,False,False,over_20um
728,3974.836,2419.64,24.0,2710,3953.752,2411.608,18.0,23.3463,True,False,over_20um
729,3489.904,2419.64,12.0,1581,3514.0,2414.62,12.0,24.6134,False,False,over_20um
730,3746.928,2425.664,12.0,2716,3756.968,2432.692,18.0,13.6453,True,False,10-20um
731,3936.684,2455.784,12.0,216,3926.644,2438.716,0.0,23.1542,True,False,over_20um
732,3958.772,2457.792,30.0,216,3926.644,2438.716,0.0,47.9177,False,False,over_20um
733,3979.856,2468.836,12.0,216,3926.644,2438.716,0.0,62.3116,False,False,over_20um
734,3425.648,2469.84,24.0,6319,3431.672,2457.792,36.0,18.04,False,False,10-20um
735,3439.704,2475.864,12.0,6319,3431.672,2457.792,36.0,31.0984,False,False,over_20um
736,3917.608,2483.896,12.0,242,3888.492,2499.96,12.0,33.2535,False,False,over_20um
737,3893.512,2485.904,12.0,242,3888.492,2499.96,12.0,14.9255,True,False,10-20um
738,3431.672,2496.948,18.0,6319,3431.672,2457.792,36.0,43.0952,False,False,over_20um
739,3914.596,2500.964,12.0,242,3888.492,2499.96,12.0,26.1233,False,False,over_20um
740,3468.82,2506.988,18.0,5148,3507.976,2504.98,30.0,41.0027,False,False,over_20um
741,3435.688,2512.008,12.0,5140,3464.804,2463.816,30.0,59.1118,False,False,over_20um
742,3581.268,2522.048,12.0,250,3586.288,2513.012,6.0,11.952,True,False,10-20um
743,8054.088,2531.084,12.0,1614,8053.084,2530.08,12.0,1.4199,True,True,0-3um
744,3440.708,2546.144,18.0,281,3488.9,2588.312,6.0,65.1507,False,False,over_20um
745,3908.572,2555.18,18.0,259,3921.624,2537.108,0.0,28.6523,False,False,over_20um
746,4105.356,2586.304,12.0,1635,4118.408,2602.368,12.0,20.698,False,False,over_20um
747,3520.024,2623.452,12.0,284,3528.056,2597.348,6.0,27.963,False,False,over_20um
748,3462.796,2626.464,18.0,1639,3489.904,2610.4,6.0,33.7179,False,False,over_20um
749,3481.872,2626.464,12.0,1639,3489.904,2610.4,6.0,18.9358,True,False,10-20um
750,10078.152,2652.568,12.0,303,10077.148,2653.572,12.0,1.4199,True,True,0-3um
751,3660.584,2668.632,18.0,299,3652.552,2640.52,0.0,34.3336,False,False,over_20um
752,3859.376,2676.664,12.0,320,3890.5,2690.72,0.0,36.1977,False,False,over_20um
753,3485.888,2681.684,18.0,6342,3507.976,2643.532,36.0,47.6178,False,False,over_20um
754,3453.76,2693.732,30.0,322,3407.576,2711.804,6.0,55.0959,False,False,over_20um
755,3667.612,2694.736,12.0,311,3629.46,2665.62,0.0,49.4704,False,False,over_20um
756,3800.14,2716.824,18.0,327,3782.068,2739.916,0.0,34.4069,False,False,over_20um
757,3917.608,2725.86,12.0,320,3890.5,2690.72,0.0,45.9746,False,False,over_20um
758,3457.776,2733.892,18.0,5181,3423.64,2761.0,24.0,44.0013,False,False,over_20um
759,3881.464,2733.892,12.0,320,3890.5,2690.72,0.0,45.7107,False,False,over_20um
760,3650.544,2738.912,12.0,342,3672.632,2786.1,12.0,52.1017,False,False,over_20um
761,3686.688,2744.936,12.0,337,3701.748,2771.04,6.0,30.7282,False,False,over_20um
762,2717.828,2748.952,12.0,1655,2717.828,2748.952,12.0,0.0,True,True,0-3um
763,3527.052,2815.216,12.0,360,3531.068,2854.372,30.0,43.2819,False,False,over_20um
764,3767.008,2818.228,18.0,338,3722.832,2780.076,6.0,59.5911,False,False,over_20um
765,3368.42,2909.592,18.0,386,3402.556,2924.652,0.0,41.4255,False,False,over_20um
766,3438.7,3015.012,18.0,1691,3479.864,3056.176,12.0,58.5231,False,False,over_20um
767,3459.784,3017.02,12.0,1691,3479.864,3056.176,12.0,44.0045,False,False,over_20um
768,3383.48,3049.148,12.0,1697,3396.532,3076.256,12.0,30.0865,False,False,over_20um
769,3395.528,3076.256,12.0,1697,3396.532,3076.256,12.0,1.004,True,True,0-3um
770,3330.268,3083.284,12.0,2821,3345.328,3119.428,18.0,39.613,False,False,over_20um
771,3415.608,3107.38,12.0,1702,3415.608,3107.38,12.0,0.0,True,True,0-3um
772,3183.684,3142.52,12.0,1707,3215.812,3141.516,12.0,32.1437,False,False,over_20um
773,3297.136,3166.616,12.0,2821,3345.328,3119.428,18.0,67.7139,False,False,over_20um
774,3149.548,3171.636,18.0,442,3163.604,3177.66,6.0,19.4386,False,False,10-20um
775,3268.02,3184.688,12.0,4013,3229.868,3135.492,18.0,62.5446,False,False,over_20um
776,3176.656,3226.856,12.0,2850,3166.616,3240.912,24.0,21.0327,True,False,over_20um
777,8895.44,3352.356,12.0,487,8895.44,3352.356,12.0,0.0,True,True,0-3um
778,3146.536,3359.384,12.0,1746,3145.532,3360.388,12.0,1.4199,True,True,0-3um
779,2367.432,3371.432,12.0,7471,2367.432,3371.432,12.0,0.0,True,True,0-3um
780,1502.988,3401.552,12.0,1758,1502.988,3401.552,6.0,6.0,True,True,6-10um
781,6472.788,3665.604,18.0,585,6472.788,3664.6,12.0,6.0834,True,True,6-10um
782,11478.732,3694.72,12.0,1822,11478.732,3694.72,12.0,0.0,True,True,0-3um
783,2964.812,3793.112,12.0,1846,2963.808,3793.112,12.0,1.004,True,True,0-3um
784,3319.224,4086.28,12.0,680,3319.224,4087.284,12.0,1.004,True,True,0-3um
